month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202009,18105,"monroe, in",372550,-0.0067,0.242,292,0.0034,-0.3482,58.5,0.0446,-0.2252,152,0.0857,-0.2083,0,-1,-1,108,0.6875,-0.0357,203,-0.0049,-0.1976,147.8920118,-0.0141,0.1002,2276,0.0009,0.095,422160,-0.0158,0.1191,495,0,-0.2939,0.6952,-0.0058,0.1305
202009,12057,"hillsborough, fl",328525,0.0107,0.1154,3093,-0.0477,-0.4582,49.5,-0.01,-0.1391,1832,0.0339,-0.1565,540,0.1345,0.9853,1148,-0.0621,-0.5502,4490,-0.0344,0.1587,165.711791,0.021,0.1242,1938.5,-0.0298,-0.0317,508063,0.0201,0.2055,7583,-0.0399,-0.2088,1.4517,0.02,0.7729
202009,41019,"douglas, or",342550,0.0074,0.0076,222,-0.0788,-0.5639,74,0,0.0278,116,0.0357,0.1154,28,-0.2222,,92,-0.2813,-0.3784,328,0.0031,28.8182,176.1933773,0.0084,0.0359,1919,0.0079,-0.0074,488287,0.0348,0.048,550,-0.0317,0.0577,1.4775,0.1206,1.4559
202009,35001,"bernalillo, nm",324800,-0.0446,0.2088,861,-0.0081,-0.51,44.5,0.0114,-0.101,632,0.0194,-0.2178,60,0.3636,1.5,380,-0.0104,-0.492,1685,-0.0112,0.2942,156.5912693,-0.0077,0.133,2093,-0.0279,0.0337,403120,-0.0341,0.1341,2546,-0.0101,-0.1677,1.957,-0.0061,1.216
202009,47141,"putnam, tn",294500,0.0157,0.0909,212,-0.0783,-0.4988,43.5,-0.25,-0.3308,104,-0.2571,-0.1875,4,,,60,0.3636,-0.4231,110,0.068,0.5068,134.1721903,-0.0057,0.1107,2178,0.0037,-0.0388,375956,-0.0045,0.1323,322,-0.033,-0.3508,0.5189,0.071,0.3463
202009,24005,"baltimore, md",320799.5,0.0055,0.0695,956,0.0269,-0.5744,25,-0.1667,-0.4949,896,0.1546,-0.082,72,0.6364,1,340,0.0897,-0.6756,347,0.0236,0.5354,160.1045084,-0.0108,0.0399,1853,-0.0048,-0.0189,459491,-0.0192,0.1321,1303,0.026,-0.4729,0.363,-0.0012,0.2623
202009,46103,"pennington, sd",279450,-0.0193,0.0585,199,-0.2008,-0.7325,43,-0.0444,-0.14,124,-0.1143,-0.5303,20,-0.1667,4,44,-0.2143,-0.7609,389,-0.0102,12.8929,140.2402438,-0.0011,0.1141,2202.5,-0.0034,0.0247,481410,0.0074,0.3893,588,-0.0841,-0.2383,1.9548,0.3765,1.9171
202009,24045,"wicomico, md",217450,0.0255,-0.0114,190,-0.05,-0.4328,56,-0.0508,-0.2113,88,-0.12,-0.12,8,1,1,28,-0.4167,-0.6667,30,0.2,2,127.0471185,0.029,0.1289,1712,-0.0035,-0.1216,269471,0.025,0.0629,220,-0.0222,-0.3623,0.1579,0.0329,0.128
202009,26161,"washtenaw, mi",397370,0.0188,0.0713,941,-0.059,-0.2362,57,0.0179,0.0857,428,-0.1008,-0.144,40,1,0.6667,260,-0.2169,-0.3627,517,-0.0946,0.2398,197.7595632,0.0026,0.0667,1997,0.0086,-0.0146,545420,0.1768,0.2432,1458,-0.0719,-0.1158,0.5494,-0.0216,0.2109
202009,4017,"navajo, az",349750,0.002,0.1739,292,-0.1412,-0.6386,40.5,-0.1196,-0.5449,140,-0.2045,0.0294,4,-0.6667,0,92,0,-0.5306,201,0.0469,0.4056,186.9367346,0.0227,0.1315,2072,0.0257,0.0937,470512,0.0088,0.2361,493,-0.0733,-0.4816,0.6884,0.1237,0.5114
202009,40027,"cleveland, ok",255157.5,0.0044,0.041,526,-0.0523,-0.409,47.5,-0.0306,-0.1364,312,0.1818,0.1642,44,0.5714,2.6667,192,-0.0769,-0.3766,653,-0.1293,652,129.628898,0.0145,0.0953,2001.5,-0.014,-0.0246,328155,0.0105,0.074,1179,-0.0966,0.3232,1.2414,-0.1099,1.2403
202009,18005,"bartholomew, in",264500,0.0625,0.0802,119,-0.1185,-0.4958,49,0.1395,-0.0841,68,-0.1053,-0.2917,4,0,,48,-0.2,-0.25,171,-0.0904,-0.1535,107.9313857,0.0309,0.0784,2348.5,-0.1144,-0.0227,323185,0.0373,0.0819,290,-0.1022,-0.3379,1.437,0.0444,0.581
202009,42007,"beaver, pa",195050,0.0268,0.0749,293,-0.0456,-0.3805,51.5,0.1196,-0.2016,140,-0.2222,-0.2222,4,-0.6667,-0.8,116,0.0357,-0.3095,375,-0.0809,0.2417,84.1482122,0.1146,,1320,0.0107,,250657,0.0375,0.0436,668,-0.0657,-0.1381,1.2799,-0.0491,0.6414
202009,54061,"monongalia, wv",290050,-0.033,0.0066,308,-0.0464,-0.4254,73,0.1061,-0.1798,76,-0.3214,-0.2083,0,-1,,100,-0.0741,-0.2857,209,0.1297,0.366,134.9547192,-0.0122,0.0184,2239,0.0104,0.0806,394034,0.014,0.1257,517,0.0177,-0.2496,0.6786,0.1058,0.3931
202009,25013,"hampden, ma",302450,-0.0547,0.1672,508,-0.0039,-0.5167,33.5,-0.2386,-0.4018,444,0.1809,-0.0902,8,0,1,144,-0.1,-0.6289,207,-0.0048,-0.746,174.1295559,0.033,0.1335,1800,-0.0006,0.039,369355,-0.0009,0.2133,715,-0.0042,-0.6168,0.4075,-0.0004,-0.368
202009,13153,"houston, ga",257425,0.0093,0.1279,451,-0.0545,-0.4804,47.5,0.2179,-0.1441,228,-0.0952,-0.1739,100,-0.1379,5.25,64,-0.3333,-0.6364,824,0.0049,2.6786,101.0063358,0.0133,0.0721,2394.5,0.0211,0.0518,256912,0.0175,0.1045,1275,-0.017,0.1676,1.8271,0.108,1.569
202009,41039,"lane, or",434300,0.0218,0.1253,479,-0.0124,-0.4469,42,-0.0455,-0.0233,348,-0.2018,-0.1471,196,-0.1091,23.5,224,-0.3171,-0.4667,803,-0.0086,25.7667,231.479637,0.0297,0.1242,1830,-0.0469,-0.0504,507090,0.0083,0.0982,1282,-0.01,0.4308,1.6764,0.0063,1.6418
202009,51179,"stafford, va",442500,0.0058,0.0718,182,-0.125,-0.6857,29.5,-0.2976,-0.4636,168,-0.1064,-0.125,16,-0.7333,-0.4286,24,-0.4,-0.8723,132,-0.0897,0.65,166.1578756,0.0265,0.1193,2657,0.0133,-0.0109,491901,0.0327,0.1035,314,-0.1105,-0.5235,0.7253,0.0282,0.5871
202009,55101,"racine, wi",289950,0.0175,0.0741,333,-0.054,-0.4655,44.5,0.0114,-0.2458,220,-0.0517,-0.1667,0,-1,,136,0.1333,-0.4333,376,0.0217,-0.1316,139.8055175,0.0439,0.0259,1681,0.0513,-0.0449,376377,0.0421,0.1471,709,-0.0153,-0.3286,1.1291,0.0837,0.4341
202009,36059,"nassau, ny",699050,0.0014,0.0512,4891,-0.0678,-0.2219,58,0.1154,-0.2418,1832,-0.0931,0.0246,68,0.3077,0.2143,1008,-0.0836,-0.3636,5652,0.0983,0.5218,173.0774043,0.0499,,750,0.0714,,1119625,0.0261,0.0827,10543,0.0144,0.0543,1.1556,0.1748,0.5648
202009,51740,"portsmouth city, va",200000,-0.0478,0.1774,250,-0.0119,-0.566,29.5,0.0536,-0.3789,140,-0.2045,-0.3137,16,3,3,44,-0.0833,-0.78,1,,,122.0891105,-0.0123,0.0981,1620,-0.0559,0.0775,211564,-0.0267,0.202,251,-0.0079,-0.5642,0.004,0.004,0.004
202009,24031,"montgomery, md",550050,-0.0351,-0.0365,1319,0.017,-0.4337,28,-0.125,-0.3488,1168,0.0775,-0.1657,56,0.0769,0.2727,424,0.2771,-0.5093,596,-0.0702,0.4937,256.5875653,-0.0023,0.084,2020,-0.0288,-0.1428,851260,-0.0412,0.0685,1915,-0.0119,-0.298,0.4519,-0.0424,0.2805
202009,6065,"riverside, ca",480000,0.002,0.0983,4081,0.0079,-0.4949,41.5,-0.0778,-0.2095,3312,0.0981,-0.0483,216,-0.1429,0.2,884,0.1106,-0.6636,5989,-0.002,0.3056,240.3209494,0.0196,0.1278,2049,-0.0063,-0.0299,720840,0.0322,0.2315,10070,0.002,-0.205,1.4675,-0.0146,0.8998
202009,27037,"dakota, mn",366950,-0.0081,0.061,797,-0.0245,-0.3402,29.5,-0.1571,-0.1918,704,-0.0056,-0.0833,80,0.4286,3,148,-0.075,-0.7132,1054,0.0636,0.4498,159.7630175,0.0146,0.09,2212,-0.0416,-0.0511,428600,0.0038,0.0586,1851,0.0238,-0.0434,1.3225,0.1095,0.7206
202009,53061,"snohomish, wa",550050,-0.0265,0.0364,927,-0.0293,-0.4617,33.5,0.0469,-0.1299,1076,0.1447,-0.0182,96,0.2,1.4,216,0.0385,-0.7065,2043,0.0536,0.6383,284.293128,0.0087,0.0691,1950,-0.0399,-0.0515,652523,-0.0171,0.0588,2970,0.0263,0.0003,2.2039,0.1735,1.4797
202009,6055,"napa, ca",1299550,0.0192,0.3014,322,-0.0183,-0.3784,68,0.0625,-0.0685,164,0.3667,-0.0238,4,0,,64,-0.0588,-0.5152,182,-0.0761,0.1974,687.1009567,0.0511,0.2458,2177.5,0.0175,0.1129,2914109,0.0698,0.2514,504,-0.04,-0.2478,0.5652,-0.0354,0.2718
202009,36111,"ulster, ny",367950,0.0222,0.0514,1289,0.0514,-0.0992,64.5,0.075,-0.1887,528,0.1092,0.4831,20,0.25,1.5,264,0.0645,-0.3592,940,0.0284,0.744,180.1409103,0.041,0.067,2051.5,-0.008,0.0038,500010,0.0175,0.0286,2229,0.0416,0.1315,0.7292,-0.0163,0.3526
202009,35013,"dona ana, nm",239050,0,0.04,667,-0.0736,-0.0458,52,-0.0189,-0.2296,212,-0.0364,-0.0702,4,-0.6667,-0.5,76,-0.1364,-0.4865,7,-0.2222,-0.944,125.0804606,0.0011,0.0731,1973,-0.0115,-0.0015,302592,-0.0018,-0.0296,674,-0.0754,-0.182,0.0105,-0.002,-0.1683
202009,21019,"boyd, ky",147050,-0.02,0.1115,128,-0.0986,-0.5949,69,-0.0417,0.0376,32,-0.2727,-0.7037,0,,,36,0.2857,-0.4,83,-0.1263,2.7727,77.59394509,0.0506,0.0918,2034,-0.0424,0.1167,214631,0.0206,0.2111,211,-0.1097,-0.3757,0.6484,-0.0206,0.5788
202009,5143,"washington, ar",310494,-0.0141,0.0895,474,-0.0539,-0.4745,55.5,-0.0089,-0.1462,204,-0.1905,-0.3462,48,1.4,2,108,-0.2703,-0.55,652,-0.0091,0.2636,142.8178319,0.0295,0.1268,2076,-0.0138,-0.0546,419803,0.0154,0.1839,1126,-0.0285,-0.2059,1.3755,0.0622,0.8035
202009,47009,"blount, tn",354950,-0.0408,0.1834,221,-0.116,-0.5517,59,-0.0167,-0.1324,104,-0.2121,-0.3953,16,1,3,56,-0.3333,-0.641,380,-0.0231,-0.3103,153.1794872,0.0288,0.139,2336,-0.0562,-0.0106,516379,-0.0269,0.0981,601,-0.0595,-0.4243,1.7195,0.1635,0.6018
202009,36071,"orange, ny",352550.5,0.0074,0.0489,2711,-0.0276,0.2615,168.5,0.2299,1.3241,592,-0.0513,0.0882,36,-0.4706,-0.1,248,-0.1389,-0.5474,624,0.0196,7.7887,171.5157024,0.0113,0.0635,2076,0.0107,0.0048,452690,0.0302,0.1177,3335,-0.0191,0.5023,0.2302,0.0107,0.1971
202009,12069,"lake, fl",289950,0.0137,0.0129,1237,-0.083,-0.2808,59.5,-0.0403,-0.0985,548,-0.068,-0.1274,96,-0.04,0.2,372,-0.0211,-0.3212,1230,0.0284,0.3413,150.8753634,0.0037,0.063,1939.5,0.0013,-0.0587,384036,0.0064,0.0269,2467,-0.0306,-0.0645,0.9943,0.1078,0.4612
202009,12053,"hernando, fl",235050,-0.0063,0.0791,620,-0.0882,-0.5048,45,-0.0217,-0.1964,392,-0.1171,-0.3333,48,0.5,0.5,148,-0.119,-0.6064,1058,0.0124,0.9132,132.102883,0.0288,0.1357,1849,-0.0217,-0.0027,319047,0.026,0.14,1678,-0.0272,-0.0704,1.7065,0.1697,1.2648
202009,48361,"orange, tx",194000,0.0616,0.0908,431,-0.0651,-0.0731,82.5,0.3095,0.5,80,-0.1304,-0.4444,0,,,68,-0.4138,-0.4688,28,0,0.4737,98.02302136,0.0314,0.0244,1961,0.0005,0.0337,219217,0.0181,0.0816,459,-0.0613,-0.0517,0.065,0.0042,0.0241
202009,40131,"rogers, ok",245550,-0.0239,0.1364,121,-0.032,-0.4916,45,-0.0217,-0.1818,72,0.125,-0.1,0,,,40,0.1111,-0.375,170,-0.0058,0.3281,110.1618705,0.0149,0.0703,2097.5,-0.0522,0.04,359779,-0.0527,0.126,291,-0.0169,-0.2049,1.405,0.037,0.8671
202009,39035,"cuyahoga, oh",199950,-0.0481,0.1881,2009,0.0356,-0.4818,50.5,-0.0098,-0.1368,1372,0.1395,-0.0577,40,-0.375,1,700,-0.0278,-0.5466,2910,-0.0371,0.2836,97.97563377,-0.0124,0.1513,1878.5,-0.0185,0.0265,315389,-0.0349,0.1721,4919,-0.0087,-0.1994,1.4485,-0.1093,0.8638
202009,5007,"benton, ar",309800,-0.0256,0.0363,593,-0.0497,-0.5888,51.5,0.0098,-0.3133,332,-0.1354,-0.314,72,0.6364,5,136,-0.0811,-0.6634,1514,0.0147,0.6004,134.5215883,0.0158,0.0775,2237.5,-0.0173,-0.0521,462159,-0.0021,0.1402,2107,-0.0043,-0.1177,2.5531,0.1621,1.8971
202009,42029,"chester, pa",493500,-0.0305,0.0494,836,-0.0803,-0.4624,52,0,-0.2571,536,0.072,0.0152,88,-0.0435,0.5714,268,0.0308,-0.5563,378,-0.0597,0.4708,186.1596414,0.016,0.1242,2657.5,-0.0262,-0.0183,663121,-0.0198,0.1105,1214,-0.074,-0.33,0.4522,0.0099,0.2869
202009,25015,"hampshire, ma",427500,0.006,0.2255,283,0.052,-0.4067,58.5,-0.0714,-0.25,160,0.2121,-0.0698,4,0,-0.5,80,0.3333,-0.4595,64,-0.0303,-0.7706,205.8807962,0.0002,0.1151,1995.5,0.0109,0.0418,495374,-0.0063,0.1809,347,0.0358,-0.541,0.2261,-0.0192,-0.3588
202009,39169,"wayne, oh",210050,0.0005,0.1631,117,0.0935,-0.3969,44,-0.0222,-0.1287,76,0.0556,0,4,,,40,0.25,-0.4444,180,0.0778,0.295,102.9199598,0.016,0.0331,1765,0.0086,0.0396,252024,0.0342,0.0911,297,0.0839,-0.1081,1.5385,-0.0223,0.822
202009,29113,"lincoln, mo",241040,0.0259,0.1481,76,-0.1648,-0.5503,50.5,-0.1441,-0.1513,48,-0.2,-0.2941,0,,,28,0.1667,-0.6111,150,-0.1018,0.3043,148.7247418,0.0075,0.0618,1685,0.0421,0.097,299033,0.0129,0.1465,226,-0.124,-0.2042,1.9737,0.1385,1.2932
202009,47149,"rutherford, tn",346041.5,0.0109,0.0514,527,-0.1817,-0.5397,26,-0.0714,-0.2239,464,-0.0413,-0.3295,108,-0.55,0.5882,116,-0.383,-0.7041,371,-0.125,0.2492,153.9195566,0.0115,0.0721,2280,-0.0052,-0.0435,395919,0.0276,0.0804,898,-0.1592,-0.3773,0.704,0.0456,0.4446
202009,10003,"new castle, de",317774,-0.0224,0.0734,623,-0.0546,-0.5048,43,0,-0.3385,536,0.1552,0.0388,116,0.45,3.1429,188,0.093,-0.5648,316,0.1127,0.386,147.4264364,0.0023,0.0809,2000,-0.0357,0.0099,397051,-0.0117,0.1667,939,-0.0042,-0.3681,0.5072,0.0763,0.326
202009,6057,"nevada, ca",569500,-0.0008,0.0577,704,0.0203,-0.4827,98,-0.02,0.0262,276,0.0299,0.0455,8,0,,100,0,-0.7059,618,-0.0735,0.4372,269.6067923,0.0162,0.0367,2206,-0.0027,-0.0196,808886,0.0089,0.0234,1322,-0.0258,-0.2619,0.8778,-0.0888,0.5619
202009,54011,"cabell, wv",159800,0.0111,0.0867,305,-0.0439,-0.5182,91.5,-0.0368,-0.0419,96,0.2,0,0,,,72,0,-0.3793,194,0.0374,-0.0537,79.2586566,0.0029,0.0118,2028,0.012,0.1448,231588,0.0418,0.2106,499,-0.0138,-0.4045,0.6361,0.0499,0.3122
202009,37107,"lenoir, nc",147050,0.0675,0.1351,54,-0.1692,-0.5424,75.5,0.0786,-0.0958,20,-0.1667,-0.2857,4,,,0,-1,-1,75,0.0714,0.4706,80.81417443,0.0189,0.186,1983.5,-0.0132,0.0208,177585,-0.0143,0.0055,129,-0.0444,-0.2367,1.3889,0.312,0.9567
202009,28033,"desoto, ms",325485,0.0154,0.1588,236,-0.1161,-0.6007,42,-0.0233,-0.2294,188,0.2368,-0.1132,48,-0.4,0.0909,44,-0.2667,-0.725,735,0.0082,0.4,115.4842719,0.0037,0.1113,2541,0.0132,0.0226,343764,0.0251,0.1357,971,-0.0251,-0.1299,3.1144,0.3841,2.2261
202009,8005,"arapahoe, co",415340,-0.054,-0.0572,997,-0.0158,-0.4118,28,-0.0345,-0.2222,956,0.067,-0.1643,92,-0.0417,0.9167,452,-0.163,-0.5906,1690,-0.0248,0.2621,208.6442308,0.0198,0.1082,2096,-0.0954,-0.1396,651103,-0.0541,0.075,2687,-0.0215,-0.1144,1.6951,-0.0157,0.9051
202009,39155,"trumbull, oh",120000,-0.0326,0.0909,265,-0.0569,-0.5208,51,-0.0192,-0.15,136,-0.1707,-0.2917,4,,,116,0.45,-0.4423,379,-0.0052,0.316,70.90755124,-0.022,0.1342,1522,-0.0605,-0.044,161067,0.0068,0.119,644,-0.0272,-0.2342,1.4302,0.0743,0.9094
202009,51191,"washington, va",292500,-0.1001,0.0627,187,0.0506,-0.4747,59.5,-0.2917,-0.3929,64,-0.2,-0.1579,0,,,44,-0.1538,-0.45,100,0,-0.0099,117.3256345,-0.063,0.0469,2373,-0.0508,-0.1328,440665,-0.0004,0.1764,287,0.0324,-0.372,0.5348,-0.027,0.2511
202009,8041,"el paso, co",447550,-0.0272,0.0525,1189,-0.1133,-0.4806,31.5,-0.0156,-0.3226,1112,-0.109,-0.155,136,-0.0556,0.4167,380,-0.2339,-0.6289,1401,-0.0365,-0.2323,169.1935782,0.0131,0.1096,2922.5,-0.056,-0.0271,600507,-0.0227,0.124,2590,-0.0733,-0.3704,1.1783,0.094,0.381
202009,49035,"salt lake, ut",492500,-0.0131,0.1748,1382,-0.0567,-0.636,30,0,-0.3103,1256,-0.118,-0.2664,136,-0.1053,0.0625,504,-0.0526,-0.6305,3052,-0.0084,0.001,210.518617,0.0386,0.2657,2398,-0.0469,-0.0566,729392,0.0075,0.3398,4434,-0.024,-0.3523,2.2084,0.1074,1.4054
202009,42089,"monroe, pa",232300,0.0142,0.2258,678,-0.0825,-0.643,53.5,-0.1083,-0.3815,420,0.0396,-0.0708,32,-0.1111,7,124,-0.1143,-0.7373,950,0.0042,0.9588,118.913872,0.0492,0.2367,2017,0.0218,0.0923,295488,0.0551,0.31,1628,-0.0338,-0.3171,1.4012,0.1211,1.1458
202009,37069,"franklin, nc",300000,0.0524,0.0033,144,-0.1771,-0.4586,58,0.2889,-0.0794,60,-0.2857,-0.3182,40,-0.2308,,12,-0.25,-0.8333,90,0.125,0.5,149.3888889,0.0026,0.0777,2100,0.0289,-0.0625,312639,0.0176,0.0036,234,-0.0824,-0.2822,0.625,0.1679,0.3994
202009,49053,"washington, ut",479950,0.0387,0.1956,788,-0.054,-0.5553,36,-0.2174,-0.301,424,-0.1452,-0.3653,52,-0.0714,2.25,184,-0.0612,-0.5619,240,-0.0875,0.0573,206.4451158,-0.0041,0.1425,2420,0.0202,0.1002,673893,0.0451,0.3285,1028,-0.062,-0.4857,0.3046,-0.0112,0.1765
202009,26125,"oakland, mi",372500,-0.0326,0.065,3206,-0.0138,-0.4282,32,0.0323,-0.2727,2152,-0.0927,-0.2433,100,-0.2188,0.4706,1112,-0.1061,-0.4936,691,-0.0799,1.5036,180.1247806,0.002,0.0988,2102.5,-0.0404,0.001,545242,-0.0086,0.1538,3897,-0.0262,-0.3376,0.2155,-0.0155,0.1663
202009,26091,"lenawee, mi",197550,-0.0555,0.121,200,-0.0476,-0.6289,49,-0.0392,-0.0841,104,-0.1333,-0.3158,0,,-1,56,-0.2222,-0.5882,229,-0.0338,6.6333,118.6762941,0.0158,0.0601,1641.5,-0.0533,-0.0076,257488,-0.0264,0.1333,429,-0.0403,-0.246,1.145,0.0164,1.0893
202009,36035,"fulton, ny",189500,-0.0234,0.1293,165,-0.0179,-0.4844,65,-0.0152,-0.2571,68,0,0.1333,0,,,56,0.0769,-0.3636,210,-0.0094,0.4483,99.16492664,-0.0499,-0.0081,1680,0.0714,0.0673,225898,-0.0344,0.0493,375,-0.0132,-0.1935,1.2727,0.0108,0.8196
202009,42081,"lycoming, pa",179500,0.026,0.1352,185,-0.0561,-0.5293,56.5,0.066,-0.1929,64,-0.2727,-0.4286,0,,,84,0.05,-0.4474,183,0.0339,0.3456,98.65179158,-0.0348,0.0412,1915,0.0363,0.0862,246669,0.0516,0.1956,368,-0.0134,-0.3043,0.9892,0.0861,0.6431
202009,6087,"santa cruz, ca",1087050,-0.0118,0.094,287,-0.1303,-0.5264,57,0.14,0.027,180,-0.0217,-0.2373,4,0,,76,0.1875,-0.7164,309,-0.0608,0.1839,617.7226383,-0.0055,0.0733,1821,-0.0157,0.0476,1566252,-0.0186,0.1529,596,-0.0956,-0.3126,1.0767,0.0797,0.646
202009,26145,"saginaw, mi",159950,-0.0588,0.1569,296,0.1984,-0.5339,27.5,-0.1406,-0.4811,220,-0.0179,-0.0351,0,-1,-1,112,0.4737,-0.5882,400,-0.0431,0.3115,98.77449836,-0.0182,0.1611,1626,0.0012,0.0024,220737,0.0234,0.224,696,0.0466,-0.2596,1.3514,-0.341,0.871
202009,42041,"cumberland, pa",294950,-0.0328,0.1102,406,-0.0333,-0.4257,47.5,0.1585,-0.188,228,-0.1231,-0.0172,52,0.4444,2.25,100,0.1364,-0.6667,20,0.1111,0.5385,137.456157,0.0024,0.0689,2065,-0.0296,-0.035,351608,-0.0205,0.0866,426,-0.0274,-0.4083,0.0493,0.0064,0.0309
202009,37085,"harnett, nc",272300,0.0159,0.1393,300,0,-0.5114,47,-0.2419,-0.3896,164,-0.0889,-0.2407,64,1.2857,4.3333,48,-0.2,-0.6757,347,-0.082,0.0117,119.1924555,0.0125,0.1391,2300,0,0.0856,290775,0.0293,0.1968,647,-0.0457,-0.3239,1.1567,-0.1033,0.598
202009,36013,"chautauqua, ny",169950,-0.0508,0.0977,280,-0.0244,-0.5625,61,-0.0896,-0.1921,140,0.0938,-0.0789,0,-1,,72,0.0588,-0.3333,106,0.1158,3.4167,97.06439394,-0.11,0.0039,1642,-0.0048,-0.0045,238831,-0.0808,0.0056,386,0.0105,-0.4187,0.3786,0.0476,0.3411
202009,22103,"st. tammany, la",311500,-0.0081,0.1064,798,-0.1202,-0.5172,63,-0.0308,-0.1765,304,-0.0843,-0.3559,48,-0.3333,1.4,204,-0.3014,-0.6136,959,-0.0716,-0.0542,140.8015464,0.0207,0.0755,2249,-0.031,0.01,440025,0.008,0.1995,1757,-0.0943,-0.3412,1.2018,0.0628,0.5883
202009,48251,"johnson, tx",285050,-0.0121,0.0365,406,-0.0558,-0.4003,44.5,0.1125,-0.1682,272,0.0625,0.0625,48,0,2,128,-0.1579,-0.6098,581,0.045,0.8562,132.4018705,-0.0021,0.0541,2197,-0.0059,0.0117,330294,-0.015,0.0305,987,0.001,-0.003,1.431,0.138,0.9687
202009,13039,"camden, ga",289800,-0.0309,0.1592,225,0.0321,-0.3382,64,0.0159,-0.1172,108,0.1739,-0.1818,0,-1,-1,32,0.1429,-0.68,149,-0.1582,0.0567,126.0552332,-0.018,0.1005,2117,-0.0153,0.0252,346332,-0.0114,0.1624,374,-0.0532,-0.2225,0.6622,-0.1497,0.2475
202009,48199,"hardin, tx",249550,-0.002,0.1089,211,-0.0786,-0.3488,58.5,0.0086,0,68,-0.2273,-0.3704,0,,,44,0,-0.3529,38,0.1515,1.375,121.1283605,0,0.1411,2015,-0.0284,-0.0228,309404,0.0104,0.205,249,-0.0496,-0.2676,0.1801,0.036,0.1307
202009,37035,"catawba, nc",311900,-0.0547,0.1081,311,0.4072,-0.3011,22.5,-0.5109,-0.6853,136,0,-0.1053,4,0,,64,0.0667,-0.5294,374,0.4221,0.7078,131.3794063,-0.0207,0.051,2185,-0.034,0.0129,406598,-0.0293,0.0547,685,0.4153,0.0316,1.2026,0.0125,0.7104
202009,17199,"williamson, il",130000,0.0074,0.0004,657,-0.0194,0.5908,311.5,0.1125,2.753,84,-0.16,0.1053,4,0,,76,0,-0.05,276,-0.0316,1.5794,76.68893606,0.0106,-0.0171,1645,0.0179,0.0106,157681,0.01,-0.0247,933,-0.023,0.7942,0.4201,-0.0053,0.161
202009,54037,"jefferson, wv",334950,-0.0003,0.1126,94,-0.0208,-0.6736,40.5,-0.19,-0.4706,76,-0.05,0,8,-0.3333,,12,-0.5,-0.8889,111,-0.0089,0.3537,147.8762854,0.0927,0.24,2216,-0.0767,-0.0982,400390,-0.0121,0.1825,205,-0.0144,-0.4459,1.1809,0.0142,0.8961
202009,29021,"buchanan, mo",120050,-0.0909,-0.0392,164,0.038,-0.5,50.5,-0.1293,-0.1789,96,0,-0.1111,0,,,64,0.0667,-0.3333,148,-0.1294,3.9333,80.39772727,-0.0235,0.0918,1612.5,-0.0515,0.0006,191167,-0.0753,0.1047,312,-0.0488,-0.1285,0.9024,-0.1735,0.811
202009,18059,"hancock, in",283950,-0.0533,-0.0645,127,-0.1589,-0.7067,47.5,-0.0306,-0.2213,108,0.08,-0.2059,8,-0.5,,56,-0.125,-0.6744,287,-0.0137,0.083,112.3157474,-0.0303,0.0473,2427,-0.06,-0.1504,360719,-0.0635,-0.0448,414,-0.0633,-0.4069,2.2598,0.3327,1.6478
202009,22089,"st. charles, la",269550,0.0405,0.0444,65,0.1607,-0.1667,43,-0.1731,-0.14,40,0.1111,-0.0909,0,,,12,0,-0.5714,64,-0.1351,-0.3786,140.483711,0.0423,0.1614,1869,-0.0346,-0.0384,310906,0.0226,0.1069,129,-0.0077,-0.2873,0.9846,-0.3368,-0.3359
202009,27035,"crow wing, mn",329050,0,0.0789,299,-0.1257,-0.5185,49.5,0.0102,-0.2612,148,-0.2449,-0.0513,0,-1,-1,80,0,-0.4286,325,0.2218,0.7287,166.0696156,0.009,0.0659,2063,0.0083,0.0354,456794,0.0189,0.0876,624,0.0263,-0.2287,1.087,0.3092,0.7842
202009,26121,"muskegon, mi",224950,-0.0179,0.2001,277,-0.0546,-0.4621,53,0.1042,0.1522,180,-0.1,-0.2623,4,-0.5,0,76,0.0556,-0.5957,468,-0.0841,38,123.3844235,0.0289,0.195,1542,-0.0422,-0.1171,313864,-0.0474,0.1711,745,-0.0734,0.4137,1.6895,-0.0545,1.6662
202009,45051,"horry, sc",239995,0.0002,0,4175,-0.0561,-0.2082,84,-0.0233,-0.1064,1260,-0.0248,-0.0063,424,0.6308,3.6087,856,-0.1371,-0.3903,3405,0.0591,0.3984,162.5986582,0.0151,,1520,-0.0194,,309327,-0.001,-0.0053,7580,-0.0076,-0.0166,0.8156,0.0887,0.3538
